hostname,fullpath,filepath,drive,filename,fileextension,username
NC546YHJ,c:\Windows\SysWOW64\xblgamesaveproxy.dll,Windows\SysWOW64,c,xblgamesaveproxy.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Program Files\Common Files\McAfee\ModuleCore\McDspBridge.dll,Program Files\Common Files\McAfee\ModuleCore,c,McDspBridge.dll,dll,BUILTIN\Administrators
NC546YHJ,c:\Program Files\Common Files\McAfee\Platform\McSvcHost\McSvHVer.dll,Program Files\Common Files\McAfee\Platform\McSvcHost,c,McSvHVer.dll,dll,BUILTIN\Administrators
NC546YHJ,c:\Windows\System32\oleprn.dll,Windows\System32,c,oleprn.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\inputmethod\SHARED\MoIME_ps.dll,Windows\System32\inputmethod\SHARED,c,MoIME_ps.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\rassstp.sys,Windows\System32\drivers,c,rassstp.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\windows.graphics.printing.3d.dll,Windows\SysWOW64,c,windows.graphics.printing.3d.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\cmstplua.dll,Windows\System32,c,cmstplua.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\speech_onecore\Engines\SR\spsreng_onecore.dll,Windows\System32\speech_onecore\Engines\SR,c,spsreng_onecore.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\ipsecgw.sys,Windows\System32\drivers,c,ipsecgw.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\shell32.dll,Windows\System32,c,shell32.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Program Files\McAfee\MSC\McIPTShm.dll,Program Files\McAfee\MSC,c,McIPTShm.dll,dll,BUILTIN\Administrators
NC546YHJ,c:\Windows\System32\imapi2.dll,Windows\System32,c,imapi2.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\devicemetadataretrievalclient.dll,Windows\System32,c,devicemetadataretrievalclient.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\wbem\KrnlProv.dll,Windows\System32\wbem,c,KrnlProv.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\IME\IMEKR\APPLETS\imkrcac.dll,Windows\System32\IME\IMEKR\APPLETS,c,imkrcac.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\termmgr.dll,Windows\SysWOW64,c,termmgr.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\inkobjcore.dll,Windows\System32,c,inkobjcore.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\bcdsrv.dll,Windows\System32,c,bcdsrv.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\gpsvc.dll,Windows\System32,c,gpsvc.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\windows.devices.lights.dll,Windows\System32,c,windows.devices.lights.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\dsound.dll,Windows\System32,c,dsound.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\portabledevicewiacompat.dll,Windows\SysWOW64,c,portabledevicewiacompat.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\licmgr10.dll,Windows\SysWOW64,c,licmgr10.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\flightsettings.dll,Windows\System32,c,flightsettings.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\vbisurf.ax,Windows\System32,c,vbisurf.ax,ax,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\walletbackgroundserviceproxy.dll,Windows\System32,c,walletbackgroundserviceproxy.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\dssvc.dll,Windows\System32,c,dssvc.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\hotplug.dll,Windows\System32,c,hotplug.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\windows.ui.search.dll,Windows\System32,c,windows.ui.search.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\MbaeApi.dll,Windows\SysWOW64,c,MbaeApi.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\stexstor.sys,Windows\System32\drivers,c,stexstor.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\wpdupfltr.sys,Windows\System32\drivers,c,wpdupfltr.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\program files\McAfee\webadvisor\win32\ieplugin.dll,program files\McAfee\webadvisor\win32,c,ieplugin.dll,dll,BUILTIN\Administrators
NC546YHJ,c:\Program Files\McAfee\MPF\MpfShm.dll,Program Files\McAfee\MPF,c,MpfShm.dll,dll,BUILTIN\Administrators
NC546YHJ,c:\Windows\System32\wbem\win32_tpm.dll,Windows\System32\wbem,c,win32_tpm.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\easwrt.dll,Windows\System32,c,easwrt.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\windows.cloudstore.schema.desktopshell.dll,Windows\System32,c,windows.cloudstore.schema.desktopshell.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\wbem\wuaprovider.dll,Windows\System32\wbem,c,wuaprovider.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\tssdjet.dll,Windows\System32,c,tssdjet.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\ndproxy.sys,Windows\System32\drivers,c,ndproxy.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\mfasfsrcsnk.dll,Windows\System32,c,mfasfsrcsnk.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\wbiosrvc.dll,Windows\System32,c,wbiosrvc.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\onecorecommonproxystub.dll,Windows\System32,c,onecorecommonproxystub.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\itircl.dll,Windows\SysWOW64,c,itircl.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\MrmCoreR.dll,Windows\System32,c,MrmCoreR.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\notificationobjfactory.dll,Windows\SysWOW64,c,notificationobjfactory.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\acpitime.sys,Windows\System32\drivers,c,acpitime.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\WUDFPf.sys,Windows\System32\drivers,c,WUDFPf.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\txflog.dll,Windows\System32,c,txflog.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\IPMIDrv.sys,Windows\System32\drivers,c,IPMIDrv.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\asyncmac.sys,Windows\System32\drivers,c,asyncmac.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\WMVENCOD.DLL,Windows\System32,c,WMVENCOD.DLL,DLL,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\pacer.sys,Windows\System32\drivers,c,pacer.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\program files\common files\McAfee\CSP\2.9.175.0\mccspclientapi.dll,program files\common files\McAfee\CSP\2.9.175.0,c,mccspclientapi.dll,dll,BUILTIN\Administrators
NC546YHJ,c:\Windows\System32\syncutil.dll,Windows\System32,c,syncutil.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\windows.system.systemmanagement.dll,Windows\SysWOW64,c,windows.system.systemmanagement.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\program files\McAfee\MfeAV\AMSIExt.dll,program files\McAfee\MfeAV,c,AMSIExt.dll,dll,BUILTIN\Administrators
NC546YHJ,c:\Windows\SysWOW64\IME\IMEJP\IMJPCMLD.DLL,Windows\SysWOW64\IME\IMEJP,c,IMJPCMLD.DLL,DLL,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Program Files\McAfee\MSC\McGsShm.dll,Program Files\McAfee\MSC,c,McGsShm.dll,dll,BUILTIN\Administrators
NC546YHJ,c:\Windows\SysWOW64\puiobj.dll,Windows\SysWOW64,c,puiobj.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\windows.gaming.ui.gamebar.dll,Windows\SysWOW64,c,windows.gaming.ui.gamebar.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\easwrt.dll,Windows\SysWOW64,c,easwrt.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\acpipmi.sys,Windows\System32\drivers,c,acpipmi.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\msisadrv.sys,Windows\System32\drivers,c,msisadrv.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\tcpipcfg.dll,Windows\System32,c,tcpipcfg.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\dmsynth.dll,Windows\System32,c,dmsynth.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\netkvm.sys,Windows\System32\drivers,c,netkvm.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\VIDRESZR.DLL,Windows\System32,c,VIDRESZR.DLL,DLL,NT AUTHORITY\SYSTEM
NC546YHJ,C:\Program Files\Common Files\Microsoft Shared\ink\rtscom.dll,Program Files\Common Files\Microsoft Shared\ink,C,rtscom.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\mpg2splt.ax,Windows\System32,c,mpg2splt.ax,ax,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\bcastdvrhelper.dll,Windows\SysWOW64,c,bcastdvrhelper.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\windows.devices.wifidirect.dll,Windows\SysWOW64,c,windows.devices.wifidirect.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\wuapi.dll,Windows\System32,c,wuapi.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\activationmanager.dll,Windows\System32,c,activationmanager.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\cdpsvc.dll,Windows\System32,c,cdpsvc.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\monitor.sys,Windows\System32\drivers,c,monitor.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\storageusage.dll,Windows\System32,c,storageusage.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\colorui.dll,Windows\System32,c,colorui.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\ibbus.sys,Windows\System32\drivers,c,ibbus.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\Chakra.dll,Windows\System32,c,Chakra.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\USBHUB3.SYS,Windows\System32\drivers,c,USBHUB3.SYS,SYS,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\windows.gaming.ui.gamebar.dll,Windows\System32,c,windows.gaming.ui.gamebar.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\wbem\mgmtprovider.dll,Windows\System32\wbem,c,mgmtprovider.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\mswb70804.dll,Windows\System32,c,mswb70804.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\lockappbroker.dll,Windows\SysWOW64,c,lockappbroker.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\dsprop.dll,Windows\System32,c,dsprop.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\portabledeviceconnectapi.dll,Windows\System32,c,portabledeviceconnectapi.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\ddoiproxy.dll,Windows\SysWOW64,c,ddoiproxy.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Users\$user\AppData\Local\microsoft\OneDrive\OneDrive.exe,Users\$user\AppData\Local\microsoft\OneDrive,c,OneDrive.exe,exe,$domain\$user
NC546YHJ,c:\Windows\System32\sharehost.dll,Windows\System32,c,sharehost.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\taskschd.dll,Windows\System32,c,taskschd.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\playtoreceiver.dll,Windows\System32,c,playtoreceiver.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\wiashext.dll,Windows\SysWOW64,c,wiashext.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\hcproviders.dll,Windows\System32,c,hcproviders.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\pnidui.dll,Windows\System32,c,pnidui.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\dispex.dll,Windows\System32,c,dispex.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\msaprofilenotificationhandler.dll,Windows\System32,c,msaprofilenotificationhandler.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\catsrvut.dll,Windows\System32,c,catsrvut.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\imapi2.dll,Windows\SysWOW64,c,imapi2.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\spool\drivers\x64\3\printconfig.dll,Windows\System32\spool\drivers\x64\3,c,printconfig.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\netplwiz.dll,Windows\System32,c,netplwiz.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\MapsCSP.dll,Windows\System32,c,MapsCSP.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\IPSECSVC.DLL,Windows\System32,c,IPSECSVC.DLL,DLL,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\settingsync.dll,Windows\System32,c,settingsync.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\windows.system.profile.systemmanufacturers.dll,Windows\System32,c,windows.system.profile.systemmanufacturers.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\mslldp.sys,Windows\System32\drivers,c,mslldp.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\playtomenu.dll,Windows\System32,c,playtomenu.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\MTF.dll,Windows\System32,c,MTF.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\windows.media.speech.dll,Windows\SysWOW64,c,windows.media.speech.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\dlnashext.dll,Windows\System32,c,dlnashext.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\windows.media.ocr.dll,Windows\System32,c,windows.media.ocr.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\l2nacp.dll,Windows\SysWOW64,c,l2nacp.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\3ware.sys,Windows\System32\drivers,c,3ware.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\syncui.dll,Windows\System32,c,syncui.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\igdDiag.dll,Windows\System32,c,igdDiag.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\wimmount.sys,Windows\System32\drivers,c,wimmount.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\mydocs.dll,Windows\System32,c,mydocs.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\MTF.dll,Windows\SysWOW64,c,MTF.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\spaceport.sys,Windows\System32\drivers,c,spaceport.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\Kswdmcap.ax,Windows\SysWOW64,c,Kswdmcap.ax,ax,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\jpnserviceds.dll,Windows\System32,c,jpnserviceds.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\defaultprinterprovider.dll,Windows\System32,c,defaultprinterprovider.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\terminpt.sys,Windows\System32\drivers,c,terminpt.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,C:\Windows\System32\ws2_32.dll,Windows\System32,C,ws2_32.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\Dsui.dll,Windows\System32,c,Dsui.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\AuthExt.dll,Windows\System32,c,AuthExt.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\jscript9.dll,Windows\System32,c,jscript9.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\msgsm32.acm,Windows\System32,c,msgsm32.acm,acm,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\RacEngn.dll,Windows\System32,c,RacEngn.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\family.syncengine.dll,Windows\System32,c,family.syncengine.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\fdbthproxy.dll,Windows\SysWOW64,c,fdbthproxy.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\program files\common files\McAfee\PEF\CORE\pefintegrate.dll,program files\common files\McAfee\PEF\CORE,c,pefintegrate.dll,dll,BUILTIN\Administrators
NC546YHJ,c:\Windows\System32\drivers\mup.sys,Windows\System32\drivers,c,mup.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\daotpcredentialprovider.dll,Windows\SysWOW64,c,daotpcredentialprovider.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\vmstorfl.sys,Windows\System32\drivers,c,vmstorfl.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\cscobj.dll,Windows\System32,c,cscobj.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\settingsync.dll,Windows\SysWOW64,c,settingsync.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\kstvtune.ax,Windows\System32,c,kstvtune.ax,ax,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\certadm.dll,Windows\System32,c,certadm.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\serial.sys,Windows\System32\drivers,c,serial.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\windows.gaming.input.dll,Windows\System32,c,windows.gaming.input.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\browsersettingsync.dll,Windows\System32,c,browsersettingsync.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Program Files\McAfee\VUL\McVulVer.dll,Program Files\McAfee\VUL,c,McVulVer.dll,dll,BUILTIN\Administrators
NC546YHJ,c:\Windows\System32\networkitemfactory.dll,Windows\System32,c,networkitemfactory.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\findnetprinters.dll,Windows\SysWOW64,c,findnetprinters.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\onecoreuapcommonproxystub.dll,Windows\System32,c,onecoreuapcommonproxystub.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\deskadp.dll,Windows\System32,c,deskadp.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\inputswitch.dll,Windows\System32,c,inputswitch.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\windows.shell.servicehostbuilder.dll,Windows\System32,c,windows.shell.servicehostbuilder.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\iertutil.dll,Windows\SysWOW64,c,iertutil.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\rtmediaframe.dll,Windows\System32,c,rtmediaframe.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\umpass.sys,Windows\System32\drivers,c,umpass.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\F12\msdbg2.dll,Windows\System32\F12,c,msdbg2.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\phoneproviders.dll,Windows\System32,c,phoneproviders.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\odbcconf.dll,Windows\System32,c,odbcconf.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\umbus.sys,Windows\System32\drivers,c,umbus.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\prauthproviders.dll,Windows\System32,c,prauthproviders.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\diagnosticlogcsp.dll,Windows\System32,c,diagnosticlogcsp.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\actxprxy.dll,Windows\System32,c,actxprxy.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\vaultsvc.dll,Windows\System32,c,vaultsvc.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\windows.applicationmodel.wallet.dll,Windows\SysWOW64,c,windows.applicationmodel.wallet.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\tvratings.dll,Windows\SysWOW64,c,tvratings.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\megasr.sys,Windows\System32\drivers,c,megasr.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Program Files\Common Files\McAfee\Platform\alertmgr.dll,Program Files\Common Files\McAfee\Platform,c,alertmgr.dll,dll,BUILTIN\Administrators
NC546YHJ,c:\Windows\System32\drivers\iaStorAV.sys,Windows\System32\drivers,c,iaStorAV.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\partmgr.sys,Windows\System32\drivers,c,partmgr.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,C:\Windows\System32\wow64win.dll,Windows\System32,C,wow64win.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\urlmon.dll,Windows\SysWOW64,c,urlmon.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\tetheringconfigsp.dll,Windows\System32,c,tetheringconfigsp.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\cscsvc.dll,Windows\System32,c,cscsvc.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\userdeviceregistration.ngc.dll,Windows\System32,c,userdeviceregistration.ngc.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\icsvcext.dll,Windows\System32,c,icsvcext.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\windows.media.protection.playready.dll,Windows\System32,c,windows.media.protection.playready.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\wbem\WmiPrvSD.dll,Windows\System32\wbem,c,WmiPrvSD.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\objsel.dll,Windows\SysWOW64,c,objsel.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\windows.media.faceanalysis.dll,Windows\SysWOW64,c,windows.media.faceanalysis.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\das.dll,Windows\System32,c,das.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\smbwmiv2.dll,Windows\System32,c,smbwmiv2.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\mssprxy.dll,Windows\System32,c,mssprxy.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\windows.networking.backgroundtransfer.backgroundmanagerpolicy.dll,Windows\System32,c,windows.networking.backgroundtransfer.backgroundmanagerpolicy.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\PhoneOm.dll,Windows\SysWOW64,c,PhoneOm.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\internetmailcsp.dll,Windows\System32,c,internetmailcsp.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\vdsvd.dll,Windows\System32,c,vdsvd.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\inseng.dll,Windows\System32,c,inseng.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\defragsvc.dll,Windows\System32,c,defragsvc.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\WMVDECOD.DLL,Windows\System32,c,WMVDECOD.DLL,DLL,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\dxtmsft.dll,Windows\SysWOW64,c,dxtmsft.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\rdpbus.sys,Windows\System32\drivers,c,rdpbus.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\rasl2tp.sys,Windows\System32\drivers,c,rasl2tp.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\netlogon.dll,Windows\System32,c,netlogon.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\mbaeapipublic.dll,Windows\SysWOW64,c,mbaeapipublic.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,C:\Windows\System32\localspl.dll,Windows\System32,C,localspl.dll,dll,NT AUTHORITY\SYSTEM
